Text,Sentiment
"@randomdavemcc1 This one was ready in 3 weeks and is also Charcoal, but the other one wont be ready til mid-end Aug :-(",Positive
NOOoo @PTTBath  I've just heard the news :(,Neutral
@Rodnerbroo rip rodFanta :-(,Neutral
I wish I was better with words :-(,Positive
"@Wapaseeto yes, all wasp stings have been averted. Those bugs are mean  :(",Positive
Can u feel it? :((:( #exo http://t.co/ghsa262ORm,Neutral
@zoellaftmendes please don't leave :(,Positive
I'm feel so seekly...:(,Neutral
Shocking News!!! :( #RIPTito,Negative
"@Charalanahzard I can't see it! I'm sorry. Call me a manbearpig, but I cannot see it. Sorry :(",Positive
Can i grow shorter pls :(,Positive
@NimrodYEle Academics :-(((((,Neutral
I want my free @UberUK ice cream! :-( http://t.co/2BHfR9BU26,Positive
"""Exclusive to Germany"" how unfair is that? :( Esp. regarding the current bleak german charts situation, still no entry even @ top 100. Pfft.",Negative
@kwangqiiii later I feel out of place :((,Neutral
@borapls it was white washed dude to the Polaroid effect :-(,Neutral
I feel bad for talking to you... :(,Negative
#newbethvideo i love you sooo much! But... I live in Greece so I dont think I'm gonna win :( But always hope!!!! &lt;3,Positive
@courtneypink07 Haha I know right :( He needs a good talking to that Xur does!,Positive
@GorobaoElisha Imy too :(,Neutral
"@Emmalaalaaa I don't even know what's going on :( fill me in please? !

#soon babe... ♡♥♡♥

Xoxoxo",Positive
@for1rose it's raining here :( but I will make sure I get a picture of him soon,Positive
"|| I want cereal.

Too bad we doN'T HAVE ANY. &gt;:(",Negative
just got home. lost one of my stud earrings :(,Negative
I miss his massages :(,Negative
KIK me guys : hunde6 #kik #kikhorny #tagsforlikes #skype #kikchat #amazon #kikhorny :( http://t.co/jGB5W5ct7t,Positive
i lost my 3.4k :(,Negative
"Yach.. telat.. huvvft..., :( https://t.co/nrzfh7Roja",Neutral
@junhuiass IT'S BEEN YEARS SINCE I HAVE BEEN IN A ZOO AND IT'S ONLY ON FIELDTRIPS SO NO TIME TO TOUCH :(((,Neutral
@attepate I wanted to hug him after watching this :(,Positive
@JackAndJackReal I missed the following spree :( next time though x,Negative
Still hoping :( #ZaynIsComingBackOnJuly26,Positive
@EdeLabayog awww :(( kaya yan! Think positive!,Positive
"i miss my king,future,boss, and RAIN :( http://t.co/RZTM0VKIlM",Negative
"I want to watch a movie, listen to Sizwe, eat and write my assignments at the same time.... But I can't do that :(",Positive
@strawberrybon i miss you :(,Negative
this time in 20 days i'll have my results kms :(,Neutral
I have four shifts left with @taylorchurchman my heart has broken :(,Negative
AAAAAHHHHHHHH  :(  It Is Only 3 pm And I Feel Like Dying Of Boredom....,Positive
"@HouseOfPoitiers @nurseneddy @Peteski40 

On me birthday en all :(",Neutral
"Stop playing with my feelings man :( i aint got no time for that. *still hoping* ♡
 #ZaynIsComingBackOnJuly26 http://t.co/Nu0PMyGKU9",Positive
@zedxgarcia u started it :(,Neutral
Am I the one whos dont see sinse to trend something like thats? :( #ZaynIsComingBackOnJuly26,Positive
"Good thing I got those free earrings, as I've somehow lost one of the tiny screw on ball things from one of my barbells :(",Positive
"@JonnyMalee owww I'm only about this weekend, I'm on the course next week so won't be able to get into Amsterdam :(",Neutral
@rainymondays luv u 💖 ps. We haven't talked in a looooong time :-( why??,Neutral
@gclliva home? but my eyes aint apartement : (,Neutral
@JackJcnes text: :( why,Neutral
@enikotsz @pooj_ @UberUK @walls With this rain though? :(,Neutral
"@ollgbroxei sc, longe :(",Neutral
@AmeAmeSakura especially when you don't like it :( I can't do the same song over and over again :/,Negative
Cat on the lap. I have to go out now! :( http://t.co/wN3169K7Kb,Neutral
@ellierowexo :((( &amp; I'm litro gonna be on my own that weekend,Neutral
@GiannePeqs shit good shepherd is lami :( 3,Negative
@hawkerclaw thank you. Maybe because of late sleep. :(,Positive
I need relax.:-( ...#lungomare #Pesaro #giachietittiwedding #igersoftheday #summertime #summer… https://t.co/IHFceHoxl3,Positive
my nose is bruised a lil :( :(,Neutral
"Fuck those snake things in Journey. Always went for me, never my partner. Had a beautiful scarf and he ate it :(",Negative
@jaredlovesjen i'm hoping that if he comes back to aus i can afford to go again but i dont think i'll be able to :(,Positive
It just ruins your #FridayFeeling when you know next day you have to wake up early in the morning....:(,Negative
I'll be so sad if there's nothing tonight :(,Negative
I want a bad bitch but I aint got no money :(,Negative
"but i can't fry chicken, woe is me my nigga :(",Positive
#MOTN though lighting is not doing my make-up any justice :( http://t.co/nkzA8S687N,Positive
That one person. Is still very important to me...and I don't want her gone any longer...yet I just sit here scared out of my mind. :(...,Negative
i rly wanna buy the limited ver as well as the normal edition. huhuhu what to choose? :(,Positive
@axolotl74 @sp1305 Stack is on M'Lady J8 to J11 M20 :-(,Neutral
jk im so bored :(( acads scheduled @ 8 what to do nowwww,Negative
@HAMEZR10 couldn't watch cops :( how was James?,Neutral
i need to clean my window at some point today bc hugh keeps pawing at them and leaving muddy marks everywhere :(,Positive
But I don't know what song to sing :(,Neutral
@xcliffordpizza my mom called me up :(((( i got distracted,Negative
@YseIcedTey heyy i miss you :(,Negative
Please be nice tomorrow weather! Otherwise our picnic is cancelled and I've got 24 cupcakes to eat :-( https://t.co/LGQRwfFTiO,Positive
@Benzyyyyy with you talaga the best. :-( 😂,Positive
the only female i wanna get it poppin with is Joc.... but she be playin :(,Neutral
@taekookfever SO CUTE :(,Positive
@NinaSarto pm me :(,Neutral
"When I saw #ZaynIsComingBackOnJuly26 ""FIX YOU"" by Coldplay plays in my Windows Media Player :( 😭 http://t.co/rGnNYzc31c",Positive
@_ferdelicious I think I just failed one subj :-( sobrang bv 😭 pls pray for me huhu,Negative
zamn the line up for afropunk fest brooklyn :(,Neutral
@lightmytorch I'm not there anymore!! Would have signed if I saw you! :( thank you for coming,Positive
wish id put more than £50 on real madrid #shithouse :(,Positive
Cutest dance ever :((,Positive
@Kimwoobin89__ oppa............./hug ur arm/ why am I like this :(,Positive
"@jasonbarnard86 @stefgingerball I asked my boss for a raise once, he handed me a ladder and told me to climb the ladder to success. :-(",Positive
"@jenandmish @wittykrushnic to get by, to get by :(",Neutral
Nerve wracking test. Booset. :(,Neutral
"@mythor aw sad :( it's very very long though. Maybe a little longer &amp; you'd love it? I restarted assassins creed II heaps, then fell in love",Positive
"@cragdoo I don't know why the hell it's playing the next one, I can find no way of turning that off :(",Positive
Bored :(,Negative
i'm such a terrible daughter :-(,Negative
"Finally got some time to catch up on games..Wish i could say ""Let the games begin""...sigh*..PS3 isn't working :( http://t.co/nwriRgSq8v",Positive
my ankle :(,Neutral
I just stepped in a puddle :-( &amp; I'm wearing slippers!!,Neutral
Good eve. :(,Positive
"wake up bby, imy :(",Neutral
I will cry :(,Negative
Video: sararocs: I am so angry at the world :( http://t.co/eGuM20hTok,Negative
pretty hairs :(,Positive
fnaf 4 coming after my holiday now :(,Positive
@1q4h_ cheer up!! :-( 😘💖,Positive
@ThisIsTheBrooks maybe a tweet? :(,Neutral
@AnnieAppelle and @nutriculum is this today but you're not here :(  #anywayhedidanicejob,Neutral
@bethisbest01 @styleswavy same same 😞 :(,Neutral
this match history :(,Neutral
It's 3am and I can't sleep :(,Neutral
@JagexAlfred the green one is ugly :( the others are awesome tho,Positive
Local legend :( https://t.co/VVLTlmOsQ0,Neutral
@CruiseLineUK @AzamaraVoyages can't tell you how sad I am we booked on another cruise line and could have done this. Double wail. :-(,Positive
When things go wrong they go wrong I have broken my manual wheelchair checked if I can get one that fits from NHS and its 26weeks wait :(,Negative
"Poor SBENU :&lt; SaSin wasn't happy at all... As the best player on his team.. :(
But Anarchy~~~ :3 &lt;3",Negative
"@jenxmish rude af, im gonna put my candle away :(",Negative
@wydbaylee im sure anyone would kiss ur forehead &amp; give u medicine if u asked :( but ur welcome :(,Positive
@Marsaliath Oops :(,Neutral
"Hoya mah always good looking :(
No comment aing :(",Positive
@JKottak without you just miss you :(,Positive
Nobody said it was easy :(,Positive
I'm so sorry I didn't give you enough hugs awhile ago b I was just so tired :( But it was so nice seeing you again luv @nicoooootine,Negative
@Jaxonoys aw I miss you :(,Negative
"@GoodieNuff now hush gurly and bring your purty mouth closer

That made me shiver :(",Neutral
"@MojangSupport the website doesn't have the solution, is there anything I can do, I paid for this and I can't even play it properly :(",Negative
Dont know why I try anymore. Getting tired of this. :(,Negative
@RyanSugandi gol pea :(,Neutral
@SPObabbby I hate myself for not knowing English :(,Negative
"Physically, emotionally, mentally, #TIERD :(",Neutral
My third eye's getting active again :(,Positive
@EggNiGreg thnkyouuuuuuuuu :(,Neutral
@simonshieldcars Hi Caroline no we didn't :( Neither did @MotorMistress or @GlynHopkinShop I think - we figured out it was in US lol,Positive
@hotsootaff my mirror is more beautiful than me :(,Positive
@nuttyxander didn't make it to the highlights then :-(  They seem to have stopped talking about 'climbing on pure courage' - bit too fishy,Positive
I didn't even do anything to it idek :(,Neutral
did I missed apink performance? :(,Negative
Bulet gendut :(,Neutral
#PARTY goodbye stage :(,Positive
@subharrie noo :( do you know why?,Neutral
@lollypng :( *hugs* I hope you can rest soon.,Positive
@ovo4fev Looks awesome! I miss the days of racing hotwheels cars around my house. :( ^MS,Positive
Patch :(,Neutral
@andytude typically we had a power cut last night and I missed it!:( was it good?,Negative
@ellegowers ahaha I'm laying on my bed like WHYYYYYY. The pretty wine glasses sucked me in :(,Positive
@Akon @Tyrese where's your album akon :(,Neutral
@sulliyahh sorry i didnt update you i went somewhere :(,Negative
The never ending nightmare is still never ending :(,Neutral
@hugeboysmh YA! YA SONG MINO! WHERE ARE YOU? :(,Neutral
crazyyyy thooo zz from airport straight away to soundcheck and concert :(,Positive
@obscurro hmm is this tweet antagonistic? I literally do sing the obs song :(,Negative
"PHANTASY STAR ONLINE 2 IP Issue
i was so happy i could finally play the game then this... so sad :(
http://t.co/du7Z6cjYVm @Asiasoft_Live",Positive
Bruce just won't smile :( http://t.co/UwldCQkcoq,Negative
"Its 2:30 in the morning
#SleepDeprived
#TiredAsHell
#Looking4ASpot
Even #Kinara's Closed.. :(
We then Chill at #Awami http://t.co/T47BRjzsz5",Neutral
"Of course :( :( .. I don't understand &gt;&gt;&gt;""@khalila_: Y'all gonna ignore @Calvin_Muca questions huh? Niqqa is desperate need of answers lol""",Negative
@Sibulela_M why must you be so tiny :(,Neutral
so after 2 weeks only mockingjay was left well that was slow :(,Positive
@jenxmish @wittykrushnic you are the only thing that i need :(,Neutral
@DrishyamTheFilm @Team_AjayDevgn @ajaydevgn Not fair with us from Pb.contestants our dreams not comes true this time :(,Positive
@CraziestMocha I wish :(,Positive
@laurenecurrann snakes on you??:(,Neutral
My cycle is coming soon :(. Woe is me.,Negative
@Shrimp_89 @KianEganWL Aarww...I wish I could be there too :( xx,Positive
"Lol the person i want to hug i cant :( lmbo dangit i miss people to much , cant help it though",Positive
I can't sleep now what the heck :(,Neutral
@_eMCeeeee ohmygod worst case scenario na tooooooo :((((,Negative
Nice weather if ur a fucking duck :(,Positive
@pieterebersohn where are you watching the game? :(,Neutral
Awwww Baechyyy it's okayyyy :( Lol it's cute actually haha http://t.co/dN83gHOw3y,Positive
did noone live for my drag drawing ok :(,Positive
This started with a picture :(( seriously  #ZaynIsComingBackOnJuly26,Negative
@YHMFans @TheKaranPatel #Misundersranding days chal raha hai #YHM me :(,Neutral
"Edsa y u do dis 2 me

So tired. Just wanna go home :(",Negative
My SNAPCHAT - JasminGarrick #snapchat #kikmeguys #snapchat #webcam #milf #nakamaforever #kiksex :( http://t.co/j0GGCcW3Dg,Neutral
@leesasana @Francesca092391 tried tweeting UNICEF's accounts but no answer from them :(,Neutral
@kristinexvilla @larssycutiee fu all :(((((,Negative
Home alone :(,Negative
@Uber has anyone managed to get ice cream? I've been on my app from 1 Stephen Street for last 35 mins and no free vehicles have appeared :-(,Positive
So Much New Music that I cant record yet coz my voice is gone :( #Frustration,Negative
@NathanSykes I think you could do with a hug right now more than me. :(  Poor thing!  Sent you DM if interested. Hope you get better soon!,Positive
@Tsholo_Mapz I don't like you :(,Negative
Woza @Pale_Entle2 Please take me with you :-( https://t.co/YJ6NgRL5AD …,Positive
@kaisoography very good read promise :(,Positive
MY kik : senight468 #kik #kikmeboys #gay #teens #amateur #travel #hotscratch :( http://t.co/1KmYuz66RN,Neutral
Should I still sell socks? It's too expensive :-( 150-160 pesos is so expensive + you gotta pay for the sf :-( http://t.co/JYLqWawIog,Negative
I don't think I can watch degrassi for about 4-6 nights :((,Neutral
"@khushirkd @dpcrazen1001 no bcz kat rejected! i like their chem onscreen tho...ofscreen,he kinda ignores her:(:(",Negative
